"OrderNumber","Sales Channel","OrderDate","CustomerID","Unit Price","Final Price"
"SO - 0007002","Online","2020-08-26","23","958.1","814.39"
"SO - 0007003","Distributor","2020-08-26","20","227.8","216.41"
"SO - 0007004","Online","2020-08-26","1","1835.8","1744.01"
"SO - 0007005","In-Store","2020-08-27","4","1058.6","741.02"
"SO - 0007006","In-Store","2020-08-27","29","5674.9","4823.67"
"SO - 0007007","In-Store","2020-08-27","36","1989.9","1691.42"
"SO - 0007008","In-Store","2020-08-27","16","234.5","216.91"
"SO - 0007009","Distributor","2020-08-27","34","1038.5","882.73"
"SO - 000701","In-Store","2018-08-09","25","1025.1","820.08"
"SO - 0007010","In-Store","2020-08-27","30","1031.8","980.21"
"SO - 0007011","Online","2020-08-27","23","3524.2","3347.99"
"SO - 0007012","Wholesale","2020-08-27","45","2324.9","2092.41"
"SO - 0007013","Online","2020-08-27","35","737","700.15"
"SO - 0007014","Distributor","2020-08-27","23","1005","954.75"
"SO - 0007015","Online","2020-08-27","19","1139","1053.58"
"SO - 0007016","In-Store","2020-08-27","42","1098.8","988.92"
"SO - 0007017","Wholesale","2020-08-27","2","3825.7","3060.56"
"SO - 0007018","Distributor","2020-08-28","12","180.9","126.63"
"SO - 0007019","Wholesale","2020-08-28","42","964.8","916.56"
"SO - 000702","In-Store","2018-08-09","23","3859.2","3473.28"
"SO - 0007020","Online","2020-08-28","20","2485.7","2299.27"
"SO - 0007021","Online","2020-08-29","46","214.4","203.68"
"SO - 0007022","Online","2020-08-29","9","2432.1","2310.5"
"SO - 0007023","Online","2020-08-29","34","1118.9","1062.96"
"SO - 0007024","In-Store","2020-08-29","13","891.1","757.44"
"SO - 0007025","Online","2020-08-29","18","2485.7","2237.13"
"SO - 0007026","In-Store","2020-08-29","44","1018.4","967.48"
"SO - 0007027","In-Store","2020-08-29","27","2465.6","2342.32"
"SO - 0007028","In-Store","2020-08-29","44","3993.2","3194.56"
"SO - 0007029","In-Store","2020-08-29","7","3685","3500.75"
"SO - 000703","Wholesale","2018-08-09","30","194.3","174.87"
"SO - 0007030","Distributor","2020-08-29","48","2284.7","1599.29"
"SO - 0007031","In-Store","2020-08-29","13","3323.2","3073.96"
"SO - 0007032","Online","2020-08-30","4","1078.7","755.09"
"SO - 0007033","Online","2020-08-30","38","1045.2","966.81"
"SO - 0007034","Online","2020-08-30","35","2646.5","2514.18"
"SO - 0007035","Online","2020-08-30","27","2666.6","2133.28"
"SO - 0007036","Distributor","2020-08-30","1","1889.4","1322.58"
"SO - 0007037","In-Store","2020-08-30","41","2492.4","2243.16"
"SO - 0007038","Online","2020-08-30","5","1179.2","1120.24"
"SO - 0007039","Wholesale","2020-08-31","48","2318.2","2202.29"
"SO - 000704","In-Store","2018-08-09","2","6184.1","5874.9"
"SO - 0007040","In-Store","2020-08-31","15","3584.5","3315.66"
"SO - 0007041","In-Store","2020-08-31","30","3999.9","3799.91"
"SO - 0007042","In-Store","2020-08-31","5","1996.6","1846.86"
"SO - 0007043","In-Store","2020-08-31","7","1132.3","1019.07"
"SO - 0007044","Distributor","2020-08-31","18","1963.1","1864.95"
"SO - 0007045","Distributor","2020-08-31","44","1896.1","1706.49"
"SO - 0007046","In-Store","2020-08-31","11","804","683.4"
"SO - 0007047","Online","2020-08-31","11","174.2","156.78"
"SO - 0007048","Wholesale","2020-08-31","4","3926.2","3729.89"
"SO - 0007049","In-Store","2020-08-31","1","180.9","162.81"
"SO - 000705","Distributor","2018-08-09","16","1728.6","1382.88"
"SO - 0007050","Distributor","2020-08-31","8","254.6","229.14"
"SO - 0007051","Online","2020-09-01","28","1132.3","962.46"
"SO - 0007052","In-Store","2020-09-01","37","227.8","205.02"
"SO - 0007053","In-Store","2020-09-01","13","2003.3","1602.64"
"SO - 0007054","In-Store","2020-09-01","48","2525.9","2273.31"
"SO - 0007055","Distributor","2020-09-01","34","3691.7","3414.82"
"SO - 0007056","Distributor","2020-09-01","5","1762.1","1585.89"
"SO - 0007057","Distributor","2020-09-02","20","891.1","712.88"
"SO - 0007058","Online","2020-09-02","10","1031.8","928.62"
"SO - 0007059","Online","2020-09-02","21","1011.7","607.02"
"SO - 000706","In-Store","2018-08-09","7","931.3","838.17"
"SO - 0007060","Online","2020-09-02","42","777.2","718.91"
"SO - 0007061","Wholesale","2020-09-02","23","2599.6","2339.64"
"SO - 0007062","Online","2020-09-02","22","5922.8","5478.59"
"SO - 0007063","Online","2020-09-03","27","757.1","454.26"
"SO - 0007064","Online","2020-09-03","7","3008.3","2782.68"
"SO - 0007065","Distributor","2020-09-03","46","247.9","210.72"
"SO - 0007066","In-Store","2020-09-03","9","2499.1","2311.67"
"SO - 0007067","Online","2020-09-03","11","2592.9","2333.61"
"SO - 0007068","In-Store","2020-09-03","32","2331.6","1398.96"
"SO - 0007069","Online","2020-09-03","48","241.2","223.11"
"SO - 000707","In-Store","2018-08-09","17","3886","2720.2"
"SO - 0007070","Online","2020-09-03","34","1045.2","992.94"
"SO - 0007071","Distributor","2020-09-03","9","897.8","852.91"
"SO - 0007072","Online","2020-09-04","28","1896.1","1137.66"
"SO - 0007073","Online","2020-09-04","1","1011.7","910.53"
"SO - 0007074","In-Store","2020-09-04","17","247.9","229.31"
"SO - 0007075","Wholesale","2020-09-04","42","1139","1053.58"
"SO - 0007076","In-Store","2020-09-04","50","1098.8","1043.86"
"SO - 0007077","In-Store","2020-09-04","37","214.4","198.32"
"SO - 0007078","In-Store","2020-09-04","9","241.2","223.11"
"SO - 0007079","Online","2020-09-04","33","2847.5","2705.13"
"SO - 000708","Distributor","2018-08-09","39","234.5","140.7"
"SO - 0007080","Distributor","2020-09-04","39","710.2","603.67"
"SO - 0007081","In-Store","2020-09-04","45","911.2","774.52"
"SO - 0007082","In-Store","2020-09-04","29","3711.8","2227.08"
"SO - 0007083","Distributor","2020-09-05","2","978.2","904.84"
"SO - 0007084","In-Store","2020-09-05","4","2499.1","2311.67"
"SO - 0007085","In-Store","2020-09-05","42","5085.3","4831.04"
"SO - 0007086","Online","2020-09-05","18","2345","1641.5"
"SO - 0007087","Distributor","2020-09-05","6","2432.1","2249.69"
"SO - 0007088","Wholesale","2020-09-05","41","3986.5","3587.85"
"SO - 0007089","Distributor","2020-09-05","1","2358.4","2240.48"
"SO - 000709","In-Store","2018-08-09","32","3979.8","3681.32"
"SO - 0007090","In-Store","2020-09-05","50","2345","2227.75"
"SO - 0007091","In-Store","2020-09-05","2","6438.7","5794.83"
"SO - 0007092","In-Store","2020-09-05","43","5581.1","4464.88"
"SO - 0007093","In-Store","2020-09-06","40","241.2","223.11"
"SO - 0007094","In-Store","2020-09-06","8","1159.1","1101.15"
"SO - 0007095","In-Store","2020-09-06","18","2800.6","2520.54"
"SO - 0007096","In-Store","2020-09-06","39","991.6","942.02"
"SO - 0007097","Distributor","2020-09-06","29","1105.5","939.68"
"SO - 0007098","Online","2020-09-06","21","1139","1082.05"
"SO - 0007099","Distributor","2020-09-06","42","3899.4","3606.95"
"SO - 000710","Wholesale","2018-08-10","49","3356.7","3104.95"
"SO - 0007100","Distributor","2020-09-06","33","1038.5","934.65"
"SO - 0007101","Wholesale","2020-09-07","7","167.5","154.94"
"SO - 0007102","Online","2020-09-07","20","2318.2","2086.38"
"SO - 0007103","In-Store","2020-09-07","17","3825.7","3443.13"
"SO - 0007104","In-Store","2020-09-07","16","234.5","222.78"
"SO - 0007105","In-Store","2020-09-07","6","1025.1","973.85"
"SO - 0007106","In-Store","2020-09-07","43","194.3","116.58"
"SO - 0007107","In-Store","2020-09-07","48","5092","4710.1"
"SO - 0007108","Online","2020-09-07","32","1011.7","859.95"
"SO - 0007109","Distributor","2020-09-07","47","1199.3","1079.37"
"SO - 000711","In-Store","2018-08-10","42","2519.2","2267.28"
"SO - 0007110","In-Store","2020-09-07","19","3973.1","3774.45"
"SO - 0007111","In-Store","2020-09-07","31","1072","991.6"
"SO - 0007112","In-Store","2020-09-07","10","3169.1","2931.42"
"SO - 0007113","In-Store","2020-09-08","43","991.6","942.02"
"SO - 0007114","Online","2020-09-08","2","194.3","184.59"
"SO - 0007115","In-Store","2020-09-08","34","3886","3303.1"
"SO - 0007116","Online","2020-09-08","12","1139","968.15"
"SO - 0007117","Wholesale","2020-09-08","15","261.3","235.17"
"SO - 0007118","Distributor","2020-09-08","20","1159.1","927.28"
"SO - 0007119","Online","2020-09-08","47","254.6","241.87"
"SO - 000712","In-Store","2018-08-10","28","837.5","795.63"
"SO - 0007120","Online","2020-09-09","36","5212.6","4821.66"
"SO - 0007121","Distributor","2020-09-09","18","1112.2","1028.79"
"SO - 0007122","Online","2020-09-09","43","1011.7","859.95"
"SO - 0007123","In-Store","2020-09-09","38","1005","954.75"
"SO - 0007124","In-Store","2020-09-10","39","3490.7","3141.63"
"SO - 0007125","Online","2020-09-10","39","6224.3","4979.44"
"SO - 0007126","Online","2020-09-10","6","1855.9","1716.71"
"SO - 0007127","Online","2020-09-11","33","5406.9","4866.21"
"SO - 0007128","In-Store","2020-09-11","15","5118.8","4606.92"
"SO - 0007129","Online","2020-09-11","45","1072","991.6"
"SO - 000713","In-Store","2018-08-10","31","3926.2","3533.58"
"SO - 0007130","In-Store","2020-09-11","48","1768.8","1680.36"
"SO - 0007131","Online","2020-09-11","42","1139","968.15"
"SO - 0007132","In-Store","2020-09-11","44","3979.8","3780.81"
"SO - 0007133","In-Store","2020-09-11","1","1226.1","858.27"
"SO - 0007134","In-Store","2020-09-12","12","1125.6","1069.32"
"SO - 0007135","In-Store","2020-09-12","14","2231.1","1896.44"
"SO - 0007136","In-Store","2020-09-12","46","703.5","650.74"
"SO - 0007137","Online","2020-09-12","1","1782.2","1247.54"
"SO - 0007138","Wholesale","2020-09-12","9","6143.9","5836.71"
"SO - 0007139","In-Store","2020-09-13","45","2418.7","2176.83"
"SO - 000714","In-Store","2018-08-10","10","6231","5919.45"
"SO - 0007140","Distributor","2020-09-13","50","1025.1","973.85"
"SO - 0007141","Online","2020-09-13","7","2619.7","2423.22"
"SO - 0007142","In-Store","2020-09-13","44","1902.8","1807.66"
"SO - 0007143","Wholesale","2020-09-13","49","1025.1","871.34"
"SO - 0007144","Distributor","2020-09-13","31","174.2","165.49"
"SO - 0007145","Wholesale","2020-09-13","3","2492.4","2305.47"
"SO - 0007146","Distributor","2020-09-13","2","1058.6","1005.67"
"SO - 0007147","Online","2020-09-13","43","6391.8","5113.44"
"SO - 0007148","Online","2020-09-13","47","1983.2","1834.46"
"SO - 0007149","Wholesale","2020-09-13","13","6411.9","5129.52"
"SO - 000715","Online","2018-08-10","46","3932.9","3637.93"
"SO - 0007150","In-Store","2020-09-13","4","864.3","518.58"
"SO - 0007151","Online","2020-09-14","50","964.8","892.44"
"SO - 0007152","In-Store","2020-09-14","3","1051.9","894.12"
"SO - 0007153","Wholesale","2020-09-14","30","4013.3","3411.31"
"SO - 0007154","Online","2020-09-14","14","6070.2","5463.18"
"SO - 0007155","Online","2020-09-14","2","837.5","502.5"
"SO - 0007156","Distributor","2020-09-14","16","2391.9","1913.52"
"SO - 0007157","Online","2020-09-14","4","2686.7","1880.69"
"SO - 0007158","Distributor","2020-09-14","20","2479","2107.15"
"SO - 0007159","Distributor","2020-09-14","16","938","867.65"
"SO - 000716","Distributor","2018-08-10","16","3966.4","3668.92"
"SO - 0007160","Online","2020-09-15","48","3906.1","3124.88"
"SO - 0007161","Online","2020-09-15","50","2894.4","2749.68"
"SO - 0007162","Distributor","2020-09-15","17","2231.1","2007.99"
"SO - 0007163","In-Store","2020-09-15","29","1112.2","889.76"
"SO - 0007164","In-Store","2020-09-15","2","2311.5","2195.93"
"SO - 0007165","In-Store","2020-09-15","13","938","891.1"
"SO - 0007166","In-Store","2020-09-15","14","3651.5","3103.78"
"SO - 0007167","Online","2020-09-15","48","1065.3","745.71"
"SO - 0007168","Distributor","2020-09-15","29","167.5","134"
"SO - 0007169","In-Store","2020-09-15","44","1118.9","1062.96"
"SO - 000717","Distributor","2018-08-10","31","2291.4","2119.55"
"SO - 0007170","Online","2020-09-16","42","2894.4","2677.32"
"SO - 0007171","In-Store","2020-09-16","5","5621.3","4497.04"
"SO - 0007172","In-Store","2020-09-16","46","194.3","155.44"
"SO - 0007173","Wholesale","2020-09-16","48","1159.1","1101.15"
"SO - 0007174","In-Store","2020-09-16","34","1896.1","1801.3"
"SO - 0007175","Distributor","2020-09-16","33","1018.4","916.56"
"SO - 0007176","Online","2020-09-16","17","5125.5","4869.23"
"SO - 0007177","Wholesale","2020-09-16","32","1058.6","741.02"
"SO - 0007178","In-Store","2020-09-16","8","1058.6","1005.67"
"SO - 0007179","In-Store","2020-09-16","1","194.3","174.87"
"SO - 000718","In-Store","2018-08-10","30","3678.3","2206.98"
"SO - 0007180","In-Store","2020-09-16","1","1051.9","999.31"
"SO - 0007181","Distributor","2020-09-17","21","897.8","830.47"
"SO - 0007182","In-Store","2020-09-17","23","1051.9","894.12"
"SO - 0007183","Distributor","2020-09-17","13","268","254.6"
"SO - 0007184","Online","2020-09-17","7","1963.1","1766.79"
"SO - 0007185","In-Store","2020-09-17","45","1715.2","1629.44"
"SO - 0007186","Distributor","2020-09-17","41","2251.2","1913.52"
"SO - 0007187","Wholesale","2020-09-17","12","1031.8","954.42"
"SO - 0007188","In-Store","2020-09-17","14","241.2","192.96"
"SO - 0007189","Online","2020-09-17","18","2331.6","1865.28"
"SO - 000719","Distributor","2018-08-11","39","3999.9","3699.91"
"SO - 0007190","Distributor","2020-09-17","49","1045.2","836.16"
"SO - 0007191","In-Store","2020-09-18","12","1078.7","970.83"
"SO - 0007192","Distributor","2020-09-18","2","254.6","229.14"
"SO - 0007193","In-Store","2020-09-18","4","5688.3","5261.68"
"SO - 0007194","Online","2020-09-18","4","1058.6","1005.67"
"SO - 0007195","Wholesale","2020-09-18","25","864.3","777.87"
"SO - 0007196","In-Store","2020-09-18","48","174.2","161.14"
"SO - 0007197","Wholesale","2020-09-18","25","1145.7","1088.42"
"SO - 0007198","In-Store","2020-09-18","26","804","743.7"
"SO - 0007199","Wholesale","2020-09-18","13","1005","904.5"
"SO - 000720","Online","2018-08-11","36","991.6","842.86"
"SO - 0007200","Online","2020-09-18","32","254.6","241.87"
"SO - 0007201","Online","2020-09-18","44","3959.7","3167.76"
"SO - 0007202","Wholesale","2020-09-19","19","911.2","865.64"
"SO - 0007203","Distributor","2020-09-19","46","2579.5","1547.7"
"SO - 0007204","In-Store","2020-09-19","7","227.8","182.24"
"SO - 0007205","Wholesale","2020-09-19","5","938","844.2"
"SO - 0007206","In-Store","2020-09-19","41","1159.1","1072.17"
"SO - 0007207","Online","2020-09-19","28","3953","3557.7"
"SO - 0007208","Online","2020-09-19","31","1916.2","1628.77"
"SO - 0007209","Online","2020-09-19","37","2499.1","2249.19"
"SO - 000721","Online","2018-08-11","35","5447.1","4357.68"
"SO - 0007210","In-Store","2020-09-20","45","2666.6","2533.27"
"SO - 0007211","In-Store","2020-09-20","28","6291.3","5976.74"
"SO - 0007212","In-Store","2020-09-20","11","5708.4","4852.14"
"SO - 0007213","In-Store","2020-09-20","22","844.2","780.89"
"SO - 0007214","Online","2020-09-20","29","1929.6","1736.64"
"SO - 0007215","In-Store","2020-09-20","29","1105.5","994.95"
"SO - 0007216","Online","2020-09-20","12","1112.2","1000.98"
"SO - 0007217","In-Store","2020-09-20","19","1011.7","961.12"
"SO - 0007218","Distributor","2020-09-20","49","1855.9","1763.11"
"SO - 0007219","Distributor","2020-09-20","40","3986.5","3787.18"
"SO - 000722","Online","2018-08-11","39","2452.2","2268.29"
"SO - 0007220","In-Store","2020-09-20","23","2639.8","1583.88"
"SO - 0007221","In-Store","2020-09-21","14","2304.8","1843.84"
"SO - 0007222","In-Store","2020-09-21","47","1139","1082.05"
"SO - 0007223","In-Store","2020-09-21","18","2539.3","2348.85"
"SO - 0007224","In-Store","2020-09-21","42","2472.3","2225.07"
"SO - 0007225","Wholesale","2020-09-21","14","1695.1","1567.97"
"SO - 0007226","Online","2020-09-21","35","1092.1","982.89"
"SO - 0007227","In-Store","2020-09-21","50","1721.9","1463.62"
"SO - 0007228","In-Store","2020-09-21","20","1051.9","973.01"
"SO - 0007229","Wholesale","2020-09-21","21","3879.3","3103.44"
"SO - 000723","In-Store","2018-08-11","13","998.3","848.56"
"SO - 0007230","In-Store","2020-09-21","50","3899.4","3606.95"
"SO - 0007231","In-Store","2020-09-21","4","5735.2","5448.44"
"SO - 0007232","Distributor","2020-09-21","18","3537.6","2830.08"
"SO - 0007233","In-Store","2020-09-21","8","1132.3","1047.38"
"SO - 0007234","In-Store","2020-09-21","15","3825.7","3443.13"
"SO - 0007235","Distributor","2020-09-21","41","6492.3","3895.38"
"SO - 0007236","In-Store","2020-09-21","23","998.3","898.47"
"SO - 0007237","Distributor","2020-09-22","10","1721.9","1592.76"
"SO - 0007238","Online","2020-09-22","17","1963.1","1668.64"
"SO - 0007239","In-Store","2020-09-22","30","3906.1","3124.88"
"SO - 000724","In-Store","2018-08-11","28","1313.2","1050.56"
"SO - 0007240","In-Store","2020-09-22","38","1038.5","960.61"
"SO - 0007241","Online","2020-09-22","28","2010","1909.5"
"SO - 0007242","In-Store","2020-09-22","39","1239.5","1053.58"
"SO - 0007243","Distributor","2020-09-22","43","2546","2164.1"
"SO - 0007244","Wholesale","2020-09-22","18","1862.6","1769.47"
"SO - 0007245","In-Store","2020-09-22","47","2546","2164.1"
"SO - 0007246","In-Store","2020-09-22","22","221.1","204.52"
"SO - 0007247","Wholesale","2020-09-22","44","3852.5","3659.88"
"SO - 0007248","In-Store","2020-09-23","32","214.4","192.96"
"SO - 0007249","Distributor","2020-09-23","12","5607.9","5047.11"
"SO - 000725","In-Store","2018-08-11","26","2512.5","2261.25"
"SO - 0007250","Distributor","2020-09-23","15","1775.5","1686.73"
"SO - 0007251","In-Store","2020-09-23","6","763.8","706.52"
"SO - 0007252","Online","2020-09-23","31","5386.8","4982.79"
"SO - 0007253","In-Store","2020-09-24","24","1038.5","986.58"
"SO - 0007254","In-Store","2020-09-24","13","1273","1209.35"
"SO - 0007255","In-Store","2020-09-24","28","1849.2","1756.74"
"SO - 0007256","Distributor","2020-09-24","32","3979.8","3581.82"
"SO - 0007257","Distributor","2020-09-24","38","1842.5","1704.31"
"SO - 0007258","Online","2020-09-24","37","1326.6","928.62"
"SO - 0007259","Wholesale","2020-09-24","23","897.8","830.47"
"SO - 000726","Wholesale","2018-08-12","29","5346.6","5079.27"
"SO - 0007260","In-Store","2020-09-24","8","5219.3","4697.37"
"SO - 0007261","Online","2020-09-24","34","964.8","771.84"
"SO - 0007262","In-Store","2020-09-24","37","3343.3","3008.97"
"SO - 0007263","In-Store","2020-09-25","18","1078.7","647.22"
"SO - 0007264","Online","2020-09-25","50","268","254.6"
"SO - 0007265","In-Store","2020-09-25","44","837.5","711.88"
"SO - 0007266","Online","2020-09-25","8","3959.7","3761.72"
"SO - 0007267","Online","2020-09-25","8","1695.1","1525.59"
"SO - 0007268","Wholesale","2020-09-25","33","5159","4772.08"
"SO - 0007269","Wholesale","2020-09-25","46","6204.2","5893.99"
"SO - 000727","In-Store","2018-08-12","15","3618","3256.2"
"SO - 0007270","In-Store","2020-09-25","12","2472.3","2286.88"
"SO - 0007271","In-Store","2020-09-25","34","2512.5","2010"
"SO - 0007272","Online","2020-09-25","1","3993.2","3793.54"
"SO - 0007273","In-Store","2020-09-26","12","6237.7","5925.82"
"SO - 0007274","Online","2020-09-26","19","971.5","898.64"
"SO - 0007275","Distributor","2020-09-26","17","2318.2","1622.74"
"SO - 0007276","In-Store","2020-09-26","9","1755.4","1404.32"
"SO - 0007277","Wholesale","2020-09-26","30","3122.2","2653.87"
"SO - 0007278","Distributor","2020-09-27","4","4020","3819"
"SO - 0007279","Online","2020-09-27","4","201","190.95"
"SO - 000728","Online","2018-08-12","21","1876","1735.3"
"SO - 0007280","Distributor","2020-09-27","30","2505.8","2317.87"
"SO - 0007281","In-Store","2020-09-27","31","3979.8","2785.86"
"SO - 0007282","Online","2020-09-27","17","3939.6","3742.62"
"SO - 0007283","Distributor","2020-09-27","30","3892.7","3503.43"
"SO - 0007284","Wholesale","2020-09-27","28","1152.4","1037.16"
"SO - 0007285","Online","2020-09-27","31","1172.5","1084.56"
"SO - 0007286","In-Store","2020-09-27","1","1038.5","960.61"
"SO - 0007287","In-Store","2020-09-27","37","1065.3","985.4"
"SO - 0007288","In-Store","2020-09-28","35","1943","1797.28"
"SO - 0007289","Online","2020-09-28","33","3986.5","3787.18"
"SO - 000729","In-Store","2018-08-12","18","254.6","229.14"
"SO - 0007290","Wholesale","2020-09-28","37","6070.2","5614.94"
"SO - 0007291","Distributor","2020-09-28","16","214.4","203.68"
"SO - 0007292","Online","2020-09-28","50","1112.2","1056.59"
"SO - 0007293","In-Store","2020-09-28","45","1018.4","967.48"
"SO - 0007294","Wholesale","2020-09-28","40","174.2","165.49"
"SO - 0007295","In-Store","2020-09-29","48","1011.7","935.82"
"SO - 0007296","In-Store","2020-09-29","43","6251.1","5782.27"
"SO - 0007297","In-Store","2020-09-29","10","3906.1","3710.8"
"SO - 0007298","Online","2020-09-29","25","3142.3","2906.63"
"SO - 0007299","Distributor","2020-09-29","18","1105.5","1050.23"
"SO - 000730","In-Store","2018-08-12","49","3825.7","3251.85"
"SO - 0007300","Online","2020-09-30","26","2539.3","2348.85"
"SO - 0007301","In-Store","2020-09-30","45","207.7","192.12"
"SO - 0007302","Wholesale","2020-09-30","30","3892.7","3600.75"
"SO - 0007303","In-Store","2020-09-30","36","3276.3","3112.49"
"SO - 0007304","In-Store","2020-09-30","35","2257.9","2088.56"
"SO - 0007305","In-Store","2020-10-01","46","1038.5","986.58"
"SO - 0007306","Online","2020-10-01","9","2432.1","2310.5"
"SO - 0007307","Online","2020-10-01","21","2499.1","2311.67"
"SO - 0007308","Distributor","2020-10-01","24","1085.4","651.24"
"SO - 0007309","Online","2020-10-01","3","1031.8","928.62"
"SO - 000731","In-Store","2018-08-12","26","2251.2","1913.52"
"SO - 0007310","Distributor","2020-10-01","27","5473.9","3831.73"
"SO - 0007311","In-Store","2020-10-01","4","214.4","203.68"
"SO - 0007312","Distributor","2020-10-01","22","4013.3","3611.97"
"SO - 0007313","In-Store","2020-10-01","33","3262.9","2610.32"
"SO - 0007314","Distributor","2020-10-01","29","3959.7","3563.73"
"SO - 0007315","Online","2020-10-02","32","1206","1145.7"
"SO - 0007316","Online","2020-10-02","2","2793.9","2514.51"
"SO - 0007317","In-Store","2020-10-02","18","1118.9","1034.98"
"SO - 0007318","In-Store","2020-10-02","11","194.3","179.73"
"SO - 0007319","Online","2020-10-02","42","6070.2","5159.67"
"SO - 000732","Distributor","2018-08-12","30","4013.3","3712.3"
"SO - 0007320","Distributor","2020-10-02","16","1118.9","1062.96"
"SO - 0007321","Online","2020-10-02","7","2559.4","2367.45"
"SO - 0007322","In-Store","2020-10-02","11","4020","3618"
"SO - 0007323","Distributor","2020-10-02","49","1762.1","1629.94"
"SO - 0007324","Online","2020-10-02","36","1989.9","1890.41"
"SO - 0007325","Distributor","2020-10-03","39","1226.1","1103.49"
"SO - 0007326","Distributor","2020-10-03","9","2231.1","1784.88"
"SO - 0007327","Distributor","2020-10-03","41","817.4","776.53"
"SO - 0007328","Distributor","2020-10-03","11","3912.8","3521.52"
"SO - 0007329","Online","2020-10-03","14","3128.9","2503.12"
"SO - 000733","Wholesale","2018-08-12","24","1072","1018.4"
"SO - 0007330","Wholesale","2020-10-03","40","3510.8","3159.72"
"SO - 0007331","In-Store","2020-10-03","42","1031.8","980.21"
"SO - 0007332","Wholesale","2020-10-03","41","5889.3","5594.84"
"SO - 0007333","Wholesale","2020-10-03","41","1038.5","960.61"
"SO - 0007334","Online","2020-10-03","21","214.4","182.24"
"SO - 0007335","In-Store","2020-10-03","29","1065.3","852.24"
"SO - 0007336","Online","2020-10-04","4","1125.6","1069.32"
"SO - 0007337","Distributor","2020-10-04","38","1882.7","1317.89"
"SO - 0007338","In-Store","2020-10-04","36","1125.6","1069.32"
"SO - 0007339","In-Store","2020-10-04","25","2519.2","2015.36"
"SO - 000734","Distributor","2018-08-13","2","2458.9","2090.07"
"SO - 0007340","Wholesale","2020-10-04","2","931.3","745.04"
"SO - 0007341","Online","2020-10-04","50","2291.4","2119.55"
"SO - 0007342","Online","2020-10-04","43","3618","2532.6"
"SO - 0007343","In-Store","2020-10-04","39","1132.3","1047.38"
"SO - 0007344","Online","2020-10-04","20","1038.5","960.61"
"SO - 0007345","In-Store","2020-10-04","27","951.4","903.83"
"SO - 0007346","Distributor","2020-10-05","30","1118.9","1034.98"
"SO - 0007347","In-Store","2020-10-05","32","6023.3","5420.97"
"SO - 0007348","Wholesale","2020-10-05","43","1835.8","1560.43"
"SO - 0007349","Wholesale","2020-10-05","18","1112.2","1056.59"
"SO - 000735","In-Store","2018-08-13","19","1809","1673.33"
"SO - 0007350","Distributor","2020-10-05","46","2351.7","1998.95"
"SO - 0007351","In-Store","2020-10-05","36","1005","954.75"
"SO - 0007352","Online","2020-10-05","39","2284.7","1599.29"
"SO - 0007353","Online","2020-10-05","19","5092","4582.8"
"SO - 0007354","Online","2020-10-06","37","3845.8","3653.51"
"SO - 0007355","In-Store","2020-10-06","41","3671.6","3304.44"
"SO - 0007356","In-Store","2020-10-06","4","1085.4","1031.13"
"SO - 0007357","Online","2020-10-06","47","1105.5","939.68"
"SO - 0007358","Wholesale","2020-10-06","47","3705.1","3519.85"
"SO - 0007359","In-Store","2020-10-06","42","2793.9","2584.36"
"SO - 000736","Online","2018-08-13","7","1728.6","1642.17"
"SO - 0007360","Online","2020-10-06","18","2773.8","2565.77"
"SO - 0007361","In-Store","2020-10-06","13","201","170.85"
"SO - 0007362","In-Store","2020-10-06","32","1031.8","877.03"
"SO - 0007363","Online","2020-10-07","49","1929.6","1784.88"
"SO - 0007364","Online","2020-10-07","17","4006.6","3706.11"
"SO - 0007365","Online","2020-10-07","16","6043.4","5741.23"
"SO - 0007366","In-Store","2020-10-07","36","790.6","751.07"
"SO - 0007367","In-Store","2020-10-07","11","1031.8","928.62"
"SO - 0007368","Online","2020-10-07","22","5896","5453.8"
"SO - 0007369","In-Store","2020-10-07","46","5272.9","5009.26"
"SO - 000737","Online","2018-08-13","33","3718.5","3439.61"
"SO - 0007370","In-Store","2020-10-08","28","3859.2","3087.36"
"SO - 0007371","Distributor","2020-10-08","49","1326.6","1227.11"
"SO - 0007372","Distributor","2020-10-08","32","5266.2","4476.27"
"SO - 0007373","Distributor","2020-10-08","3","6009.9","5559.16"
"SO - 0007374","In-Store","2020-10-08","3","1882.7","1600.3"
"SO - 0007375","Distributor","2020-10-08","5","261.3","248.24"
"SO - 0007376","In-Store","2020-10-08","39","3879.3","3685.34"
"SO - 0007377","Online","2020-10-08","21","1092.1","1010.19"
"SO - 0007378","In-Store","2020-10-08","45","1775.5","1420.4"
"SO - 0007379","Online","2020-10-08","2","1728.6","1210.02"
"SO - 000738","In-Store","2018-08-13","8","180.9","171.86"
"SO - 0007380","Distributor","2020-10-09","39","1112.2","1028.79"
"SO - 0007381","Distributor","2020-10-09","13","1989.9","1840.66"
"SO - 0007382","Distributor","2020-10-09","6","3926.2","2355.72"
"SO - 0007383","In-Store","2020-10-09","17","3852.5","3563.56"
"SO - 0007384","In-Store","2020-10-09","17","837.5","502.5"
"SO - 0007385","Online","2020-10-09","26","2271.3","2044.17"
"SO - 0007386","Online","2020-10-09","39","207.7","186.93"
"SO - 0007387","Distributor","2020-10-09","14","938","797.3"
"SO - 0007388","Distributor","2020-10-10","43","3142.3","2985.19"
"SO - 0007389","In-Store","2020-10-10","3","2458.9","2213.01"
"SO - 000739","Wholesale","2018-08-13","10","3939.6","3644.13"
